probe_id,GSM3584982,GSM3584983,GSM3584984,GSM3584985,GSM3584986,GSM3584987,GSM3584988,GSM3584989,GSM3584990,GSM3584991,GSM3584992,GSM3584993,GSM3584994,GSM3584995,GSM3584996,GSM3584997,GSM3584998,GSM3584999,GSM3585000,GSM3585001,GSM3585002,GSM3585003,GSM3585004,GSM3585005,GSM3585006,GSM3585007,GSM3585008,GSM3585009,GSM3585010,GSM3585011,GSM3585012,GSM3585013,GSM3585014,GSM3585015,GSM3585016,GSM3585017
ILMN_1782034,6.404625524,6.415677758,6.340187294,6.326463535,6.380625039,6.493491592,6.49197453,6.385600984,6.321381516,6.431750836,6.418012294,6.446268764,6.35010207,6.394657561,6.396929062,6.409519513,6.44174955,6.331391996,6.401429041,6.525283514,6.343353981,6.485280442,6.357018759,6.390592392,6.540568381,6.427408087,6.572671521,6.374315005,6.408619235,6.39069009,6.428169806,6.349834091,6.324385141,6.380362672,6.456074344,6.47769695
ILMN_1782037,6.800826381,6.551329575,6.450773865,6.822015498,6.712344613,6.668025406,6.508815167,6.462564239,6.42620121,6.65864427,6.720529291,6.605198887,6.70149025,6.807940313,6.52895721,6.747277531,6.680173024,6.69369814,6.586782936,6.557202588,6.832218748,6.670978064,6.58045844,6.491427997,6.602052087,6.647294883,6.601320597,6.611136604,6.800115507,6.652356117,6.681770811,6.648166899,6.587067172,6.719233232,6.597431853,6.66404318
ILMN_1782043,6.643637583,6.610968891,6.611416082,6.642544052,6.646695067,6.741824449,6.572499276,6.462564239,6.524927498,6.756354144,6.636404915,6.573360295,6.713152153,6.668401534,6.781707429,6.644184038,6.562647164,6.643254942,6.604131992,6.653089339,6.582683721,6.648330343,6.663180711,6.54771248,6.516416349,6.583225257,6.798349061,6.895644128,6.633270473,6.693222936,6.792888866,6.610018149,6.672211022,6.532149276,6.692589086,6.793381623
ILMN_1782045,6.858593294,6.831355232,6.833465137,6.787902559,6.971456464,6.900112063,6.748904363,7.285857543,6.805646175,7.301877205,7.15604476,6.830010957,6.95461492,6.626372762,7.135223448,6.78339514,6.855529196,6.923710136,6.934941753,7.057909698,6.852174804,6.751696202,6.945443836,6.953887783,7.103287808,6.873164439,6.909870361,7.256208689,6.984979391,6.961931959,6.892174812,6.812517673,7.201659848,6.919585668,6.964340868,6.824090867
ILMN_1782050,11.15170367,11.22100117,11.33057953,11.11326367,10.82153243,10.89946564,11.35436836,10.87581624,10.82408484,11.25428156,11.570614,10.35681666,10.37440558,11.2508569,11.23350166,11.16151365,11.77491806,10.69464478,11.21596497,11.62243146,10.8648515,11.01237852,11.34573809,11.13907408,11.19261506,11.75482583,10.69464478,11.35436836,11.04064258,11.83825042,11.08709111,10.51905914,11.44257246,11.27052319,11.49677625,10.82153243
ILMN_1782057,7.871975222,8.098610353,7.885938974,8.108168016,8.087683825,8.27197581,8.029538218,8.558754068,8.15182377,7.910449677,7.708966286,8.244066464,8.377448823,7.89155359,8.046493623,8.009701401,8.114767676,8.045635575,7.513787401,7.979251958,7.986833228,7.999391491,8.086759485,8.085834551,8.16130369,7.456976602,8.410250575,7.702513782,8.078939215,7.831283249,8.485387183,8.245120503,8.162505769,7.57629824,8.2113537,8.175076948
ILMN_1782069,6.914249215,6.846677552,6.912934686,7.174793312,6.985259775,6.960879537,6.976108429,6.999402169,6.897570474,6.90433812,6.814558191,7.130219528,6.982410262,7.064334509,6.781707429,6.860099387,7.050693792,7.019822356,7.011311978,7.090894319,6.810912381,6.873537325,6.961296213,6.953887783,6.871065159,7.17140428,6.937039375,7.052115156,6.877911529,7.011269617,6.892174812,6.747989496,6.839728691,6.847958956,6.931946244,7.041721368
ILMN_1782070,8.400224487,8.433956823,9.054542655,8.453177083,8.452553255,8.798582258,8.236585023,8.634316044,8.270383822,9.242271927,8.647540191,7.969386521,8.388327193,8.636830564,7.840491845,9.313776286,8.679293486,9.188279752,9.563795717,8.655517171,9.172114933,8.97763227,8.706038096,8.723273092,8.439161897,9.110809527,8.274995757,8.548165113,8.635244041,8.847069213,9.120728787,7.935466445,8.262174945,8.897782444,9.155771729,9.054542655
ILMN_1782076,6.473152251,6.535511034,6.468284625,6.642544052,6.505991947,6.630680801,6.49197453,6.51772903,6.589282291,6.706312867,6.418012294,6.468346343,6.499302329,6.442315226,6.575825706,6.53959945,6.404335227,6.568244044,6.622495589,6.590416931,6.592400407,6.56461143,6.480820794,6.449898974,6.553949217,6.66129226,6.731884683,6.567639243,6.762457543,6.705710921,6.908529091,6.532149276,6.488266191,6.661265264,6.82293289,6.678360057
ILMN_1782079,6.966133987,6.975348619,6.893715207,7.063844449,7.027780365,7.001536144,7.138213612,6.922697016,7.024174254,6.971195161,6.970323811,6.976108429,7.107692624,6.895437581,6.996537684,6.997735474,6.973219019,6.912027416,6.838416076,6.883615263,7.060675464,6.969669952,6.914407784,6.70762058,7.033673274,7.089310031,6.955253617,7.066415408,6.974284212,6.887935992,6.924767526,6.790669373,6.953887783,7.01473906,6.947327005,6.957981412
ILMN_1782084,6.534862883,6.51892134,6.413756129,6.490516649,6.743559439,6.514714054,6.654798742,6.51772903,6.502440066,6.577085452,6.702985937,6.605198887,6.627533884,6.505270239,6.636734461,6.69380372,6.66651991,6.69369814,6.569452886,6.653089339,6.553949217,6.584620913,6.635855505,6.615155878,6.540568381,7.020327598,6.414525088,6.567639243,6.633270473,6.576570234,6.459866249,6.532149276,6.734401714,6.514235856,6.553425669,6.603120521
ILMN_1782085,6.835906853,6.876237868,6.801781833,6.904246877,6.695544672,6.879397598,6.780017741,6.812614906,6.682249802,6.623992305,6.879676066,6.766830035,6.713152153,6.759888183,6.984137911,6.840014921,6.66651991,6.912027416,6.737247343,6.933824753,6.737938675,6.777479493,6.648983935,6.84377833,6.877725662,6.634261033,6.642708135,6.611136604,6.950312876,6.679799952,6.751442622,6.790669373,6.60250205,6.895965364,6.71697531,6.377703507
ILMN_1782086,6.534862883,6.677452718,6.844254012,6.473459776,6.250370203,6.451086198,6.601039156,6.51772903,6.833273455,6.781310033,6.720529291,6.749361579,6.538159532,6.426328297,6.781707429,6.880186451,6.66651991,6.617773543,6.569452886,6.503946168,6.963246408,6.904794251,6.663180711,6.519338415,6.489908763,6.676010477,6.798349061,6.505961883,6.710571652,6.431086007,6.536688744,6.812517673,6.710389017,6.907983133,6.73942264,6.54045097
ILMN_1782094,6.99452487,6.846677552,6.874189643,7.223617811,6.896492954,7.226430439,7.138213612,7.285857543,6.846392641,7.347319371,6.720529291,6.970149477,7.082713555,7.010040619,7.298618051,7.437405312,7.012412916,7.073958955,6.586782936,6.993817577,6.984245821,7.407267764,6.945443836,6.84377833,6.691056131,7.089310031,7.136078413,7.383016944,7.006262317,7.115753056,7.210025574,6.687667284,7.148399544,7.004922679,6.964340868,7.178268732
ILMN_1782095,8.102790927,8.153417686,8.296047145,8.356543672,8.467327654,8.093837677,8.314033875,8.1003836,8.254840735,8.558456951,8.583175387,8.374874821,8.122710363,8.597206096,8.571867535,8.419840507,8.145005782,8.442315226,8.708091067,8.488905191,8.299624321,8.33681083,8.08077716,8.418395692,8.455093665,8.581321857,8.38906092,8.062332383,8.489429873,8.693308748,8.269622585,8.233074914,8.374315005,8.729916801,8.156504486,8.498108801
ILMN_1782098,6.381542951,6.415677758,6.535746653,6.381739571,6.505991947,6.472721605,6.628086472,6.499664724,6.568704675,6.474689224,6.453582427,6.413499718,6.304057418,6.505270239,6.446957954,6.409519513,6.44174955,6.477328993,6.401429041,6.470936129,6.54420341,6.435386145,6.404883517,6.561316878,6.435638695,6.439484623,6.48112669,6.552203318,6.408619235,6.471182533,6.618941604,6.452553255,6.471367308,6.341906253,6.338364985,6.54045097
ILMN_1782110,6.788495895,6.765876253,6.874189643,6.922697016,6.758526079,6.981394302,6.848267273,6.702487547,6.714817902,6.862519957,6.653116488,6.870388073,6.795129554,6.962808391,6.725856808,6.820469097,6.744298727,6.899585795,6.696835839,6.922697016,7.070893428,6.969669952,6.864045415,6.694331503,6.680146379,6.60856286,6.808281681,6.697151868,6.77573497,6.837102265,6.772914354,6.768986268,6.555518723,6.798889038,6.71697531,6.587862734
ILMN_1782116,6.674727273,6.638984342,6.581657095,6.65599141,6.579030171,6.554763248,6.858122318,6.688833098,6.628086472,6.65864427,6.792888866,6.851323154,6.860099387,6.520975761,7.135223448,6.765374009,6.777031103,6.52866129,6.553134727,6.726837408,6.592400407,6.45570083,6.58045844,6.37573059,6.792593131,6.439484623,6.848267273,7.186752044,6.736606925,6.762029634,6.751442622,6.812517673,6.697888998,6.70578945,6.692589086,6.632747404
ILMN_1782129,6.747989496,6.883754097,6.903471075,6.853096857,6.804326614,6.722419449,6.858122318,6.863623142,6.897570474,6.508154909,6.737580248,6.858593294,6.828713505,6.895437581,6.666304711,6.609010797,7.020580152,6.923710136,6.553134727,6.933824753,6.62116387,6.626538694,6.731061843,6.694331503,6.910892526,6.557376669,6.817904219,6.697151868,6.800115507,6.837102265,6.849381405,6.668186616,6.890494596,6.94218125,6.916467597,6.765876253
ILMN_1782141,6.314634737,6.308407984,6.340187294,6.363271978,6.358085053,6.428740831,6.246632649,6.143344559,6.102413183,6.338229907,6.181114601,6.346446576,6.36453264,6.292042703,6.2135093,6.333087569,6.384947234,6.230493576,6.28077077,6.403915806,6.315698507,6.368572599,6.225243959,6.390592392,6.278343855,6.375566058,6.527773168,6.270684665,6.261525117,6.410676188,6.293994081,6.349834091,6.380165864,6.267567009,6.43910679,6.230493576
ILMN_1782142,6.139280027,6.308407984,6.305232673,6.399714877,6.228672956,6.361943774,6.246632649,6.385600984,6.250154838,6.308821641,6.382460279,6.282597056,6.287187668,6.272134912,6.308097664,6.212330568,6.224549873,6.331391996,6.401429041,6.321313179,6.25488546,6.435386145,6.420279252,6.151054989,6.321859784,6.314154067,6.414525088,6.215349144,6.297958391,6.35100613,6.241513763,6.203459241,6.380165864,6.360813838,6.302604309,6.2705431
ILMN_1782167,6.847389584,6.940424835,6.874189643,6.914045315,6.86620177,6.960879537,6.759888183,6.961186573,6.872698196,6.876493692,7.065293727,6.958596652,6.990877527,6.852695009,7.021863286,6.747277531,7.181923988,6.950003517,6.838416076,6.895735917,6.728590505,6.648330343,6.882040875,6.816159434,6.898234925,6.935879366,6.983598243,7.120630618,6.607274264,6.880186451,6.718455038,6.70725454,6.953887783,6.94218125,6.955826002,6.942847684
ILMN_1782173,6.427408087,6.203755832,6.272665127,6.253023732,6.401396717,6.31631582,6.315938604,6.118783805,6.297750014,6.36250841,6.269268384,6.435764954,6.36453264,6.458313395,6.480208809,6.292844481,6.366984457,6.413435608,6.302084986,6.34604357,6.403399428,6.445641941,6.29033308,6.298548628,6.420725838,6.226193221,6.432352085,6.407267764,6.329762369,6.370885511,6.25881583,6.412024471,6.34321937,6.399455958,6.139280027,6.307304321
ILMN_1782178,6.554298144,6.876237868,6.8843093,6.922697016,7.10662242,6.722419449,6.572499276,6.688833098,6.933690655,6.693592553,6.68644747,6.851323154,6.590416931,6.668401534,6.621885371,6.765374009,6.818194812,6.718662597,6.437531417,6.883615263,6.62990851,6.704899204,6.691003242,6.449898974,6.680146379,6.914702223,6.669153498,6.991199722,6.77573497,6.827895991,6.730238534,6.72815243,6.659022852,6.811934137,6.568474378,6.839227651
ILMN_1782181,6.427408087,6.567091824,6.51892134,6.506532992,6.62990851,6.554763248,6.315938604,6.51772903,6.34590921,6.474689224,6.382460279,6.489908763,6.434944075,6.410611953,6.575825706,6.677452718,6.44174955,6.62990851,6.622495589,6.568877373,6.356818742,6.60564787,6.691003242,6.449898974,6.489908763,6.545432555,6.572671521,6.581428856,6.394917342,6.608338839,6.592173862,6.687667284,6.488266191,6.532149276,6.667299738,6.493916083
ILMN_1782197,6.494037344,6.468408059,6.611416082,6.599349355,6.664150952,6.554763248,6.540920559,6.615267364,6.399455958,6.554472576,6.636404915,6.573360295,6.70149025,6.694753591,6.710702091,6.711640904,6.638161622,6.69369814,6.86858875,6.557202588,6.535275377,6.816741263,6.553425669,6.420853408,6.602052087,6.595314,6.817904219,6.68251584,6.646585983,6.331425927,6.476101794,6.882828283,6.587067172,6.615211622,6.473459776,6.556041512
ILMN_1782204,6.534862883,6.486073182,6.567495206,6.628196964,6.542562918,6.554763248,6.572499276,6.584507033,6.699020286,6.486134144,6.55319292,6.489908763,6.512590838,6.505270239,6.52895721,6.677452718,6.42365711,6.465133488,6.604131992,6.63211396,6.470443195,6.584620913,6.594154925,6.519338415,6.503494503,6.66129226,6.656045599,6.654093519,6.466987932,6.39069009,6.476101794,6.370225057,6.522670688,6.719233232,6.456074344,6.426645966
ILMN_1782222,6.869290052,6.795744519,6.744502602,6.584848647,6.505991947,6.685545205,6.819888769,6.753621958,6.589282291,6.36250841,6.345170004,6.573360295,6.677025538,6.708352382,6.651051691,6.521897811,6.706365198,6.503163191,6.323703048,6.611416082,6.592400407,6.47518071,6.420279252,6.681504636,6.70149025,6.47438196,6.937039375,6.473890202,6.593249634,6.799968386,6.605760094,6.472906183,6.856849913,6.583880529,6.553425669,6.572154724
ILMN_1782230,6.674727273,6.433047954,6.468284625,6.506532992,6.679799952,6.611807261,6.556796318,6.425756316,6.699020286,6.623992305,6.720529291,6.532562545,6.538159532,6.694753591,6.52895721,6.591947281,6.44174955,6.655964315,6.639696987,6.515102474,6.422893004,6.543354102,6.553425669,6.420853408,6.577772123,6.570718206,6.669153498,6.552203318,6.853073222,6.542592229,6.521124519,6.552028611,6.380165864,6.287082703,6.597431853,6.603120521
ILMN_1782237,7.356085106,7.1687101,7.427344593,7.257244966,7.921807134,7.807525686,7.26186342,7.244922366,6.992230265,7.947172013,8.344514482,7.426042335,7.329762369,7.714011295,8.267265514,8.916897297,7.373211202,7.829602626,9.312797029,7.749717092,7.41022648,7.948499973,8.399205086,7.632237917,7.639751791,8.985238209,7.995231816,8.044601103,7.7513919,7.361113025,7.261774401,7.107692624,7.033047512,7.342781797,7.320048362,7.420023998
ILMN_1782241,6.705292027,6.581428856,6.581657095,6.642544052,6.48625606,6.649473935,6.667434148,6.659725669,6.791261571,6.65864427,6.636404915,6.594041795,6.888651014,6.596923852,6.496672238,6.466370049,6.609234714,6.580401337,6.569452886,6.735376525,6.768409916,6.554501646,6.848030112,6.775435697,6.800213579,6.463152784,6.587124012,6.78403992,6.800115507,6.863200745,6.706312867,7.059221537,6.874189643,6.567379965,6.728461673,6.587862734
ILMN_1782243,6.337351595,6.502620882,6.305232673,6.506532992,6.250370203,6.649473935,6.351474678,6.674566793,6.502440066,6.532149276,6.55319292,6.665389756,6.512590838,6.56815766,6.651051691,6.44783463,6.546660655,6.580401337,6.503283677,6.568877373,6.451773091,6.504367595,6.817904219,6.615155878,6.898234925,6.486073182,6.642708135,6.611136604,6.481677138,6.559637811,6.63172825,6.628749297,6.672211022,6.514235856,6.553425669,6.648248623
ILMN_1782246,6.690130284,6.502620882,6.680119734,6.522670688,6.524749457,6.573704559,6.49197453,6.444261972,6.609178738,6.847911517,6.68644747,6.489908763,6.73681189,6.654744506,6.877446818,6.899677334,6.546660655,6.731370463,6.604131992,6.547245097,6.582683721,6.57439284,6.635855505,6.721617082,6.831163269,7.089310031,6.628417923,6.712422782,6.566688329,6.693222936,6.772914354,6.590530346,6.587067172,6.719233232,6.612086609,6.648248623
ILMN_1782247,7.448992278,7.671849285,7.558522177,7.561837571,7.379050116,7.343555875,7.506052073,7.465690071,7.540480324,7.509894939,7.317977822,7.513697693,7.567279122,7.354600019,7.597121429,6.959145753,7.349264472,7.642790169,7.317738064,7.511752654,7.328691925,7.740394066,7.576083471,7.443163326,7.626206811,7.582598197,7.626967263,7.658454941,7.615629637,7.483143975,7.569352188,7.879536839,7.380297072,7.553847431,7.672961003,7.520871622
ILMN_1782257,7.207605983,7.337115035,7.143035283,7.24485031,7.175228198,7.09962675,7.161475477,7.10368519,7.377637786,7.411928207,7.178249866,7.365112838,7.308097664,7.220414973,7.328810902,7.09863029,7.203014239,7.326088964,7.168634135,7.319877355,7.487231019,7.396134444,7.199449276,7.106067186,7.092717106,7.38205083,7.272647456,7.267992541,7.357085426,7.16644842,7.302569693,7.203589007,7.182130968,7.377243401,7.162658343,7.144677553
ILMN_1782271,6.404625524,6.326293287,6.322201307,6.419098324,6.423020383,6.2705431,6.264584766,6.31013077,6.321381516,6.293715474,6.400491354,6.346446576,6.421236052,6.377670647,6.380362672,6.485707356,6.366984457,6.331391996,6.23420053,6.481860574,6.381018502,6.355951677,6.225243959,6.261988038,6.351407752,6.345371643,6.364731591,6.374315005,6.297958391,6.431086007,6.345371643,6.391211037,6.2705431,6.418874797,6.321142323,6.360015703
ILMN_1782273,6.966133987,6.82293289,6.893715207,6.993603178,6.773488909,6.960879537,7.008364954,7.068208284,6.897570474,7.037422159,6.970323811,6.908096891,7.064783584,6.772189588,6.917711114,6.78339514,6.719233232,6.860099387,6.809646346,6.933824753,7.022809129,6.859675957,6.663180711,6.898303644,6.942225689,6.935879366,6.766579101,6.830875278,6.762457543,6.863200745,6.840539529,7.083237548,6.916693771,7.135009628,6.852553153,7.144677553
ILMN_1782274,6.381542951,6.415677758,6.431972378,6.554763248,6.48625606,6.339107685,6.572499276,6.553309299,6.372271481,6.486134144,6.471305719,6.309648597,6.394527653,6.536924171,6.446957954,6.574106096,6.459835209,6.503163191,6.28077077,6.36982864,6.422893004,6.514684171,6.435764954,6.406043913,6.435638695,6.521005514,6.432352085,6.521332753,6.329762369,6.471182533,6.412088644,6.472906183,6.697888998,6.231148437,6.43910679,6.587862734
ILMN_1782275,6.573015949,6.756101381,6.938733098,6.569683027,6.773488909,6.649473935,6.654798742,6.715442063,6.609178738,6.554472576,6.77323913,6.542504294,6.552028611,6.520975761,6.413820224,6.644184038,6.546660655,6.757465775,6.900112063,6.717546613,6.679320147,6.728513207,6.663180711,6.735427813,6.625266061,6.647294883,6.766579101,6.639696987,6.736606925,6.679799952,6.718455038,6.790669373,6.659022852,6.691109019,6.568474378,6.509535105
ILMN_1782284,6.515102474,6.713933212,6.567495206,6.599349355,6.380625039,6.514714054,6.525194518,6.444261972,6.372271481,6.670334363,6.487840034,6.489908763,6.235796673,6.442315226,6.344632161,6.574106096,6.496460413,6.38736463,6.639696987,6.611416082,6.44218954,6.326838009,6.538776815,6.721617082,6.612812662,6.690580055,6.364731591,6.441372309,6.481677138,6.623936898,6.63172825,6.72815243,6.416317733,6.532149276,6.568474378,6.509535105
ILMN_1782286,6.427408087,6.805230888,6.567495206,6.522670688,6.612812662,6.649473935,6.703589021,6.406172788,6.372271481,6.79397271,6.68644747,6.665389756,6.552028611,6.852695009,6.621885371,6.660806259,6.530317657,6.757465775,6.604131992,6.717546613,6.460673074,6.60564787,6.802614275,6.762054809,6.553949217,6.873164439,6.587124012,6.768936159,6.698283734,6.50752438,6.412088644,6.432162244,6.505991947,6.514235856,6.680119734,6.632747404
ILMN_1782292,9.795252568,9.78551439,9.722548821,9.941564525,9.657859748,9.595744882,9.643125094,10.108017,9.815328708,9.3882538,9.914880556,10.00556076,9.552261548,10.00556076,9.890566563,9.575990395,10.31030078,9.667222446,9.803742812,10.25814664,9.665282076,9.608058764,9.626690781,9.647802488,10.03908521,9.854307635,9.875848231,9.709514661,9.826765135,10.05553921,9.759219904,9.767811395,9.933070289,9.958690014,10.08938026,9.796826221
ILMN_1782295,6.609962203,6.486073182,6.551912129,6.538512298,6.646695067,6.611807261,6.759888183,6.584507033,6.664851276,6.756354144,6.653116488,6.583937495,6.747989496,6.505270239,6.606657572,6.660806259,6.59375893,6.718662597,6.586782936,6.557202588,6.515878999,6.465504568,6.567495206,6.642161121,6.516416349,6.676010477,6.669153498,6.639696987,6.633270473,6.592626916,6.476101794,6.747989496,6.571063101,6.676277667,6.626981085,6.66404318
ILMN_1782305,7.022241698,6.946817684,6.989781523,7.199635169,6.999188597,6.7782265,7.26186342,6.933377711,6.933690655,6.931722449,6.792888866,7.024824859,6.908801993,6.905045061,7.034361299,6.801781833,6.941892367,6.744375184,7.207495064,7.100562795,7.002708486,6.728513207,6.663180711,7.03062534,6.748955172,6.718662597,6.788050916,6.927014714,6.659725669,6.781111294,6.908529091,6.70725454,7.047413133,6.907983133,6.898166203,6.793381623
ILMN_1782329,6.592173862,6.468408059,6.719233232,6.599349355,6.712344613,6.554763248,6.508815167,6.659725669,6.502440066,6.744069334,6.636404915,6.510554402,6.590416931,6.746972295,6.560043282,6.521897811,6.42365711,6.580401337,6.518980929,6.568877373,6.810912381,6.60564787,6.759232516,6.602445812,6.577772123,6.676010477,6.817904219,6.611136604,6.607274264,6.489239793,6.718455038,6.412024471,6.571063101,6.496097212,6.473459776,6.722807531
ILMN_1782331,7.741020033,7.836146015,7.976911222,7.972718759,7.69128089,7.983468692,7.747353829,7.864186145,8.258860431,7.879861682,8.110661256,7.898166203,7.790410209,7.870668285,8.172957786,7.702513782,7.548588415,7.944124154,8.061575755,7.726863204,7.655368093,8.090443275,8.144735481,7.853734857,7.877423578,7.909824915,7.491913815,8.144300962,7.871508595,7.929863608,7.896515889,8.028513064,8.084526568,7.975609171,7.731023261,8.017820705
ILMN_1782349,6.494037344,6.326293287,6.256458893,6.438161772,6.423020383,6.514714054,6.525194518,6.584507033,6.502440066,6.646695067,6.569222709,6.655395199,6.499302329,6.708352382,6.666304711,6.644184038,6.766077102,6.580401337,6.518980929,6.503946168,6.488266191,6.682090156,6.480820794,6.642161121,6.489908763,6.557376669,6.707411425,6.68251584,6.437531417,6.623936898,6.565015505,6.391211037,6.790669373,6.631066792,6.489726347,6.587862734
ILMN_1782350,6.88167018,6.785823962,6.893715207,6.787902559,6.728126657,7.021779181,6.819888769,6.674566793,6.699020286,7.037422159,7.08898895,6.694278734,6.817904219,6.841540523,6.781707429,6.840014921,6.797661526,6.795203364,7.413371495,6.735376525,6.659725669,7.018769202,6.914407784,6.655340986,6.800213579,6.718662597,6.838487704,6.595850817,7.152803373,6.63805189,6.762457543,7.380428268,6.746107111,6.871905238,6.792494539,6.722807531
ILMN_1782352,6.762105156,7.132071249,6.822208681,7.096395718,7.054707084,7.24360677,6.769537345,7.130512063,7.035048996,6.79397271,7.08898895,7.692707954,6.590416931,6.734658307,6.636734461,6.840014921,6.99640929,6.912027416,6.838416076,7.406430505,6.611416082,6.393845443,6.731061843,6.762054809,6.929437754,6.718662597,7.119294862,6.846392641,7.152803373,6.837102265,6.762457543,7.446080745,6.938955808,7.065089692,6.955826002,6.80876921
ILMN_1782371,6.554298144,6.677452718,6.551912129,6.399714877,6.423020383,6.630680801,6.601039156,6.741569128,6.42620121,6.600926564,6.636404915,6.542504294,6.627533884,6.505270239,6.754330799,6.428740831,6.348526984,6.617773543,6.586782936,6.672505704,6.535275377,6.485280442,6.744833837,6.561316878,6.450023991,6.718662597,6.614207892,6.611136604,6.593249634,6.666466113,6.669421961,6.648166899,6.60250205,6.615211622,6.568474378,6.556041512
ILMN_1782377,7.176021998,6.918366356,7.015668468,6.765323775,7.230784662,6.837771264,6.976108429,7.068208284,6.970127684,6.917417289,6.569222709,6.970149477,6.94482296,6.885095472,6.890471566,6.574106096,6.973219019,6.936258702,6.536217776,7.041762843,7.002708486,6.969669952,7.275136886,6.898303644,6.898234925,6.690580055,7.087141349,7.186752044,7.115634846,7.023586359,6.831882998,6.747989496,6.961361993,6.599405714,6.923552586,6.9135921
ILMN_1782381,6.358751086,6.433047954,6.322201307,6.289460042,6.272453064,6.293158099,6.264584766,6.366255973,6.372271481,6.245768759,6.326872047,6.267176827,6.36453264,6.442315226,6.271887412,6.31322661,6.275489649,6.38736463,6.48741375,6.293123256,6.300803191,6.195428136,6.357018759,6.245192546,6.2135093,6.280489598,6.224769094,6.48942227,6.380100256,6.35100613,6.428169806,6.391211037,6.324385141,6.323088888,6.473459776,6.377703507
ILMN_1782384,6.719751796,6.690262584,6.833465137,6.694225962,6.505991947,6.630680801,6.679213502,6.674566793,6.589282291,6.718714483,6.68644747,6.741007261,6.795129554,6.582541178,6.544905907,6.765374009,6.846630071,6.795203364,6.586782936,6.63211396,6.659725669,6.904794251,6.58045844,6.589055255,6.691056131,6.893485402,6.601320597,6.78403992,6.672586061,6.608338839,6.772914354,6.610018149,6.645494685,6.676277667,6.597431853,6.556041512
ILMN_1782385,8.760530952,8.679680016,9.147209744,8.881061804,9.11778082,8.771251852,8.632293005,9.06033771,8.831001281,8.392577626,8.884338211,9.248677823,8.675636327,9.249679126,9.183983054,8.792543836,8.81508607,8.64662689,9.145454564,9.498071015,8.95757477,8.550309539,8.453434333,8.699059733,9.260393895,9.09265705,9.100398534,8.852825031,9.068528933,9.412257083,9.256950239,8.566443295,8.875877312,9.223041825,9.105273624,8.742226489
ILMN_1782389,6.473152251,6.677452718,6.502620882,6.399714877,6.561027523,6.668025406,6.540920559,6.462564239,6.372271481,6.542181823,6.653116488,6.532562545,6.380362672,6.520975761,6.496672238,6.626372762,6.384947234,6.706469855,6.518980929,6.601095448,6.470443195,6.56461143,6.524393309,6.491427997,6.577772123,6.521005514,6.798349061,6.639696987,6.552785519,6.717053229,6.718455038,6.370225057,6.522670688,6.399455958,6.553425669,6.525342841
ILMN_1782399,6.762105156,6.638984342,6.693354953,6.853096857,6.612812662,6.837771264,6.601039156,6.535923342,6.646531437,6.589225535,6.536688744,6.583937495,6.525164852,6.654744506,6.606657572,6.626372762,6.786764651,6.489969563,6.503283677,6.515102474,6.659725669,6.637612881,6.717416791,6.84377833,6.710884686,6.690580055,6.449336264,6.975131457,6.552785519,6.50752438,6.592173862,6.72815243,6.453395359,6.567379965,6.521273261,6.648248623
ILMN_1782403,6.494037344,6.638984342,6.535746653,6.538512298,6.423020383,6.514714054,6.49197453,6.823222471,6.568704675,6.431750836,6.453582427,6.478371292,6.421236052,6.582541178,6.380362672,6.409519513,6.66651991,6.452522057,6.4545174,6.525283514,6.451773091,6.368572599,6.524393309,6.390592392,6.636844292,6.414653208,6.48112669,6.4247389,6.538159532,6.559637811,6.3956315,6.203459241,6.522670688,6.399455958,6.521273261,6.410611953
ILMN_1782412,6.659131,6.581428856,6.485890281,6.419098324,6.48625606,6.534862883,6.47542639,6.659725669,6.502440066,6.532149276,6.400491354,6.655395199,6.460673074,6.640573606,6.621885371,6.574106096,6.459835209,6.62990851,6.536217776,6.590416931,6.62116387,6.728513207,6.58045844,6.477328993,6.52866129,6.676010477,6.449336264,6.654093519,6.523977693,6.576570234,6.506172318,6.590530346,6.505991947,6.514235856,6.640628377,6.572154724
ILMN_1782417,7.519740481,7.67763957,7.703182622,7.428867695,7.196620754,7.640190151,7.387119808,7.35666871,8.294638152,7.439468882,7.561721878,7.372716688,7.301184385,8.012878445,7.367778746,8.376635178,7.050693792,7.381215193,7.489635131,7.23800659,8.287065208,7.069002143,7.199449276,7.190516844,7.294899181,7.595794319,7.236050442,8.771908331,8.188738686,8.301080433,7.482746854,7.999039079,7.592655227,7.271922772,7.191134008,7.6783067
ILMN_1782419,7.962370242,7.960857604,8.56821525,8.165497076,8.332731664,7.294620749,7.953402821,7.554835907,8.440853442,8.434920389,8.237716957,7.617578774,7.694674459,8.542321081,8.217003,9.46420924,7.955143517,7.925790431,8.424882018,8.099367736,8.901158308,8.263393697,7.787259504,8.793246132,8.521540958,8.614354312,7.695122816,9.111244368,9.421730151,7.725585735,8.233828448,7.987597781,7.304558747,7.907436968,8.030029615,8.735786775
ILMN_1782429,6.404625524,6.551329575,6.322201307,6.381739571,6.401396717,6.573704559,6.422893004,6.615267364,6.34590921,6.409969441,6.382460279,6.346446576,6.304057418,6.292042703,6.308097664,6.333087569,6.459835209,6.400491354,6.28077077,6.156657695,6.506532992,6.355951677,6.357018759,6.329796338,6.337216423,6.297645815,6.381542951,6.639696987,6.620775221,6.331425927,6.25881583,6.452553255,6.555518723,6.438350825,6.405463831,6.394787458
