feature	n_pairs	statistic	p_value	p_adjust_bh	significant
Hs.444028_at	25	0.0019342685418468784	0.99267856935208498	0.99679942167059177	false
Hs.444029_at	25	-0.1365593590543896	0.51511083789091838	0.76948514079880725	false
Hs.44402_at	25	-0.52805531192419786	0.0066636991059099999	0.23267319469453054	false
Hs.444046_at	25	-0.050290982088018833	0.81131331660226147	0.92235206440677253	false
Hs.444049_at	25	-0.52612104338235088	0.0069037918661715358	0.23572692057334341	false
Hs.444059_at	25	0.15474148334775023	0.46017254585554879	0.73493629807826377	false
Hs.444075_at	25	-0.29555623319420304	0.15145803690902124	0.47669274290992625	false
Hs.444082_at	25	0.0073502204590181379	0.97218345923556837	0.99028550538165938	false
Hs.444089_at	25	0.23133851760488663	0.26585794437950444	0.59057644935907405	false
Hs.444092_at	25	0.3725401211597088	0.066654743470018943	0.36703984768172526	false
Hs.444099_at	25	0.058801763672145103	0.7800927789504597	0.90941369893092439	false
Hs.444106_at	25	0.20232448947718348	0.33209044422505629	0.6415260125763933	false
Hs.444118_at	25	-0.015474148334775027	0.94147684210229898	0.97836597095692845	false
Hs.444157_at	25	-0.48356713546171959	0.014325834187002354	0.25910284551803836	false
Hs.444163_at	25	0.35822653395004189	0.078692629822526672	0.38590911796455007	false
Hs.444173_at	25	0.086655230674740152	0.68043449098760989	0.86021555793452831	false
Hs.444179_at	25	0.33075992065581622	0.10631889362364327	0.42445106925469989	false
Hs.444181_at	25	0.25532344752378799	0.2180233420393437	0.54743054503800692	false
Hs.444200_at	25	-0.43095503112348449	0.031498149806668825	0.30743235472459407	false
Hs.444202_at	25	0.4061963937878445	0.043923184079694345	0.32953877681914179	false
Hs.444208_at	25	-0.069633667506487626	0.74083695432650354	0.88989969678193193	false
Hs.444212_at	25	0.33656272628135686	0.099957989597093205	0.41446851655118555	false
Hs.444213_at	25	-0.076210180548767006	0.71729989335367217	0.87989429699160981	false
Hs.444225_at	25	0.09245803630028078	0.66025125487650116	0.85093493671559339	false
Hs.444229_at	25	-0.34197867819852806	0.094280667936456716	0.40834594704867172	false
Hs.444230_at	25	0.061122885922361356	0.77163306449383662	0.90454119436227931	false
Hs.444235_at	25	0.14816497030547088	0.47968236112352408	0.74771605312709566	false
Hs.444236_at	25	0.23327278614673355	0.26176888898529183	0.58747305881485623	false
Hs.444247_at	25	-0.38878797691122258	0.054761743120135362	0.3483686681314821	false
Hs.44424_at	25	0.13501194422091212	0.51992841262768474	0.77242879534749342	false
Hs.444276_at	25	-0.36286877845047438	0.074620603447596121	0.38111367474367519	false
Hs.444279_at	25	-0.42128368841425018	0.03596472324889613	0.31380432362802591	false
Hs.444291_at	25	0.049904128379649471	0.81273949034283477	0.92292820970662293	false
Hs.444298_at	25	0.39420392882839378	0.051188038322018362	0.33996104710260094	false
Hs.444301_at	25	0.10986645317690269	0.60111645122345936	0.81882183263541575	false
Hs.444304_at	25	0.13036969972047963	0.53450994891756265	0.77983840160002227	false
Hs.444314_at	25	0.080078717632460758	0.70356912759624213	0.87270217315888754	false
Hs.444316_at	25	0.019342685418468779	0.92688050715661741	0.97164682237799738	false
Hs.444319_at	25	-0.039072224545306941	0.85289197355382851	0.94023238266199283	false
Hs.444321_at	25	-0.49439903929606216	0.011997776548348688	0.25329059911797752	false
Hs.444329_at	25	0.46306388891814276	0.019748537304288299	0.27724834273767723	false
Hs.444332_at	25	-0.01624785575151378	0.93855595970278805	0.97740484480278422	false
Hs.444338_at	25	-0.30638813702854556	0.13632802273044262	0.45860703507568151	false
Hs.444348_at	25	-0.1083190383434252	0.6062817410609217	0.82128861178598778	false
Hs.444349_at	25	-0.41432032166360133	0.039481765328944735	0.32170267958978221	false
Hs.444356_at	25	0.16209170380676841	0.43886787730523452	0.72039492867772004	false
Hs.444362_at	25	0.28665859790170739	0.16474984052755187	0.4930216944807958	false
Hs.444370_at	25	-0.042167054212261947	0.84137898878166451	0.93493280704945081	false
Hs.444388_at	25	-0.36209507103373562	0.075287880621673769	0.38228497198820038	false
Hs.444389_at	25	0.031335150377919431	0.88179774517929421	0.95361450740450804	false
Hs.44439_at	25	0.02591919846074817	0.90212178761123885	0.96114939131133748	false
Hs.444403_at	25	0.26035254573258981	0.20877903009974075	0.54030118423723827	false
Hs.444405_at	25	-0.11799038105265958	0.57430898090664129	0.80345630336998386	false
Hs.444407_at	25	0.20077707464370598	0.33587993155708878	0.64549261853849638	false
Hs.444414_at	25	0.12920913859537148	0.53818515838933112	0.78156552802767465	false
Hs.444421_at	25	-0.31412521119593301	0.12620877531392372	0.44815945914001531	false
Hs.444431_at	25	0.053772665463343215	0.79850454633487822	0.91750562449295203	false
Hs.444441_at	25	0.34391294674037498	0.092312642461552727	0.40626061435786803	false
Hs.444446_at	25	-0.43714469045739451	0.028880519978831939	0.29981085812565089	false
Hs.444448_at	25	-0.13346452938743461	0.52476756408908387	0.77485904127502658	false
Hs.444449_at	25	0.19342685418468786	0.35423227118595196	0.6597941653771553	false
Hs.444450_at	25	-0.032108857794658177	0.87889993226996288	0.95248159020749468	false
Hs.444451_at	25	-0.13153026084558772	0.53084659954828994	0.77805571463943768	false
Hs.444459_at	25	-0.28395062194312176	0.16895290191076578	0.49780854295016796	false
Hs.444472_at	25	-0.22746998052119291	0.27415847442699409	0.59628205948117863	false
Hs.444475_at	25	0.0038685370836937568	0.98535771392064686	0.99447176506232471	false
Hs.444479_at	25	0.4363709830406558	0.029197834027340403	0.30108110619769557	false
Hs.444483_at	25	0.19613483014327349	0.34740332614444708	0.65546626999361568	false
Hs.444488_at	25	0.10406364755136206	0.6205806992457582	0.82990732690049207	false
Hs.444490_at	25	0.088202645508217659	0.67503067659620042	0.85841087496971857	false
Hs.444517_at	25	-0.081239278757568895	0.69946719869832341	0.86960201549732108	false
Hs.444520_at	25	0.057641202547036974	0.78433182974527516	0.91107556964799175	false
Hs.444535_at	25	0.26228681427443673	0.20529517490572013	0.53682094641601241	false
Hs.444536_at	25	0.29439567206909489	0.1531470868997917	0.47885595136070985	false
Hs.444541_at	25	0.25919198460748172	0.21088841461722829	0.54205693256562448	false
Hs.444550_at	25	0.07659703425713639	0.71592289317570812	0.87927961866328319	false
Hs.444552_at	25	0.089750060341695165	0.66964244952763752	0.85562346204839168	false
Hs.444558_at	25	-0.028627174419333799	0.89195148802868429	0.95752914261319078	false
Hs.444569_at	25	-0.30135903881974363	0.1432111003229381	0.46752020507050868	false
Hs.444587_at	25	-0.16712080201557031	0.42460165840836334	0.70956613083608377	false
Hs.444612_at	25	0.016634709459883153	0.9370958054169779	0.97649205820089602	false
Hs.444619_at	25	-0.00077370741673875136	0.99707139552739232	0.99851368755005276	false
Hs.444657_at	25	-0.05841490996377572	0.78150512457581611	0.90979232205199245	false
Hs.444663_at	25	0.24526525110618416	0.2373251549020057	0.56662827149097017	false
Hs.444664_at	25	-0.42824705516489892	0.032701448743138142	0.30936275748595532	false
Hs.444668_at	25	-0.61006829809850538	0.0012031590732554252	0.19282265163729534	false
Hs.444673_at	25	-0.2684764736083467	0.19441256116191835	0.52660833654180172	false
Hs.444677_at	25	0.0092844890008650163	0.96486727304815156	0.98783164931211365	false
Hs.444684_at	25	0.17408416876621907	0.40527290825316031	0.69597674955082545	false
Hs.444690_at	25	0.12379318667820022	0.55549083512472641	0.79180614105780134	false
Hs.444724_at	25	-0.2468126659396617	0.23428470833386375	0.56365896815086669	false
Hs.444743_at	25	-0.0077370741673875136	0.97072002883716402	0.98959815268425633	false
Hs.444745_at	25	0.14429643322177713	0.49135207544651921	0.75459922119940082	false
Hs.444751_at	25	-0.030561442961180678	0.88469703527455978	0.95497465366046241	false
Hs.444756_at	25	0.0034816833753243816	0.98682181138235781	0.99464940544824532	false
Hs.444767_at	25	0.24333098256433733	0.24116212936213399	0.5694909516823764	false
Hs.444770_at	25	-0.087815791799848275	0.67638017797833261	0.85854996733078226	false
Hs.444774_at	25	0.10561106238483957	0.61536522200226362	0.82700900743955064	false
Hs.444776_at	25	0.053772665463343215	0.79850454633487822	0.91750562449295203	false
Hs.444813_at	25	0.33578901886461809	0.1007893453601901	0.41595329336948489	false
Hs.444818_at	25	-0.36441619328395192	0.073299577135068766	0.37802096330356427	false
Hs.444831_at	25	-0.24410468998107604	0.23962248028255034	0.5679929795316131	false
Hs.444834_at	25	0.10290308642625393	0.62450403953608158	0.8312781012905861	false
Hs.444842_at	25	0.33888384853157316	0.097494522128114436	0.41121796654751125	false
Hs.444845_at	25	0.42553907920631323	0.033941173119952567	0.31152943201948463	false
Hs.444870_at	25	-0.4286339088732683	0.032527336312657973	0.30936275748595532	false
Hs.444882_at	25	0.096713427092343929	0.64559448411522125	0.84297609635674409	false
Hs.444911_at	25	0.2355939083969498	0.25691583669147122	0.58244119842532383	false
Hs.444913_at	25	0.29942477027789682	0.14592352944182976	0.47073570520998304	false
Hs.444915_at	25	0.1640259723486153	0.43335071985289747	0.71625770992727611	false
Hs.444924_at	25	0.026306052169117543	0.90066793248372079	0.96067099189691674	false
Hs.444931_at	25	-0.25571030123215732	0.2173026586905876	0.54650951754114085	false
Hs.444933_at	25	0.31180408894571676	0.12918538934382987	0.45185628255332272	false
Hs.444947_at	25	-0.02591919846074817	0.90212178761123885	0.96114939131133748	false
Hs.444950_at	25	0.36093450990862752	0.07629730231622775	0.38314680805475354	false
Hs.444957_at	25	0.25145491044009416	0.22531835052582805	0.55505724214810426	false
Hs.444959_at	25	0.45029771654195327	0.02389677059702754	0.28490229410719831	false
Hs.444975_at	25	-0.22321458972912978	0.28347772066315524	0.60392425697730978	false
Hs.444980_at	25	0.43791839787413328	0.028565979936345295	0.29777735160021002	false
Hs.444982_at	25	-0.55010597330125233	0.0043855804637878935	0.22406141402701119	false
Hs.444992_at	25	-0.41006493087153822	0.041761595229668262	0.32611728799146233	false
Hs.445000_at	25	0.0081239278757568902	0.96925669042590878	0.98890977607891917	false
Hs.445015_at	25	0.47428264646085455	0.01660580029130191	0.26523043154213877	false
Hs.445019_at	25	-0.49362533187932339	0.012152962445649351	0.25368316076608866	false
Hs.445030_at	25	-0.10445050125973145	0.61927514731971811	0.82970885103356562	false
Hs.445037_at	25	0.32843879840559997	0.10894532280050735	0.42695593321604253	false
Hs.445040_at	25	-0.43830525158250261	0.028409744819558005	0.29777735160021002	false
Hs.445045_at	25	0.12031150330287584	0.56674800167977701	0.79816215135556146	false
Hs.445052_at	25	-0.054933226588451345	0.79424600518185873	0.91575702326056274	false
Hs.445061_at	25	0.41934941987240321	0.036915668357097552	0.31582109525851432	false
Hs.445065_at	25	-0.0046422445004325082	0.98242966163662271	0.9934142692862491	false
Hs.445066_at	25	0.32418340761353681	0.1138842702470345	0.43214033145902697	false
Hs.445071_at	25	0.36093450990862752	0.07629730231622775	0.38314680805475354	false
Hs.445081_at	25	0.53811350834180149	0.0055250159686224491	0.23140120364114355	false
Hs.445098_at	25	0.034429980044874436	0.87021571407270248	0.94875486784890839	false
Hs.445129_at	25	-0.13307767567906523	0.52598070446242429	0.7750542828251078	false
Hs.445149_at	25	0.0081239278757568902	0.96925669042590878	0.98890977607891917	false
Hs.445162_at	25	-0.42437851808120508	0.034483821132522956	0.31228311992677649	false
Hs.445168_at	25	0.013926733501297526	0.94732077424715322	0.98063207963702481	false
Hs.445169_at	25	0.057641202547036974	0.78433182974527516	0.91107556964799175	false
Hs.445219_at	25	0.21663807668685039	0.29826903653511194	0.61595838783331025	false
Hs.445233_at	25	0.37292697486807813	0.066350280829769528	0.36646893761190724	false
Hs.445236_at	25	0.10638476980157831	0.61276424645753669	0.8255581650871	false
Hs.445241_at	25	0.0940054511337583	0.65490708135956921	0.84774787056454359	false
Hs.445244_at	25	0.26538164394139174	0.19980339053456406	0.5314590185164868	false
Hs.445245_at	25	0.014313587209666899	0.94585953172403259	0.98063207963702481	false
Hs.445265_at	25	0.15744945930633589	0.45226135507765075	0.72937996834235641	false
Hs.445272_at	25	-0.2181854915203279	0.29474626054287928	0.61328849341065261	false
Hs.445295_at	25	-0.22901739535467039	0.27081866761571871	0.59455728701156751	false
Hs.445315_at	25	-0.14739126288873214	0.48200495367895874	0.74924229289350064	false
Hs.445324_at	25	-0.42902076258163763	0.032353965057212206	0.30936275748595532	false
Hs.44532_at	25	0.035203687461613183	0.86732416706056303	0.94714535230214436	false
Hs.445340_at	25	0.219346052645436	0.29212132443105981	0.61143868125546164	false
Hs.445343_at	25	0.028240320710964426	0.89340341025741088	0.95811443126638729	false
Hs.445350_at	25	0.21973290635380538	0.29124961234430197	0.6109516734966618	false
Hs.445351_at	25	0.16093114268166028	0.44219615310238675	0.72255002570494165	false
Hs.445356_at	25	0.22785683422956227	0.27332107274495832	0.59588089667722099	false
Hs.445358_at	25	0.30600128332017612	0.13684886921046013	0.45860703507568151	false
Hs.445371_at	25	0.15822316672307465	0.45001426685246976	0.72768495776393649	false
Hs.445377_at	25	0.34623406899059123	0.089991821746930448	0.40266677183265492	false
Hs.445386_at	25	-0.1829818040587147	0.38130487018813336	0.67813427927780612	false
Hs.445387_at	25	-0.29168769611050921	0.15714008004382801	0.48373219672492102	false
Hs.445391_at	25	0.45339254620890829	0.022831679367633011	0.28169123804910684	false
Hs.445402_at	25	0.3791166342019881	0.061622771726377819	0.36006996156882642	false
Hs.445403_at	25	-0.30097218511137425	0.14375067748296089	0.46768471103960552	false
Hs.445410_at	25	0.21276953960315662	0.30719020898356958	0.62436301131434768	false
Hs.445466_at	25	-0.10096881788440706	0.63106502318499968	0.83530409219971247	false
Hs.445475_at	25	-0.40697010120458321	0.043483968802701542	0.32907185889628304	false
Hs.445480+_at	25	0.45493996104238582	0.022313741329105786	0.28140262855807591	false
Hs.445480-_at	25	-0.19574797643490408	0.3483740739812734	0.6561262929945616	false
Hs.445482_at	25	0.087815791799848275	0.67638017797833261	0.85854996733078226	false
Hs.445486_at	25	0.34700777640732999	0.089228033193355788	0.40112656122324319	false
Hs.445489_at	25	0.036751102295090689	0.86154607502514158	0.94437980717841052	false
Hs.445497_at	25	-0.074662765715289514	0.72281643312507216	0.88191950944102548	false
Hs.445498_at	25	0.074275912006920131	0.72419768340738666	0.88263928184120088	false
Hs.445500_at	25	-0.50329667458855776	0.010327814999747791	0.24451832753530234	false
Hs.445503_at	25	0.42476537178957452	0.034302176002140923	0.31228311992677649	false
Hs.445511_at	25	0.10715847721831707	0.61016781425144972	0.82388453875353795	false
Hs.445512_at	25	-0.1048373549681008	0.6179707149566398	0.82884615165905917	false
Hs.445534_at	25	0.5214787988819185	0.0075097121201374737	0.23798819682223216	false
Hs.445552_at	25	0.30870925927876181	0.13323288660147845	0.45600352272381223	false
Hs.445555_at	25	0.0081239278757568902	0.96925669042590878	0.98890977607891917	false
Hs.445570_at	25	0.13114340713721837	0.53206639384787768	0.77876335855389967	false
Hs.445574_at	25	0.083947254716154524	0.68992796897172237	0.86486537419113829	false
Hs.445582_at	25	0.30058533140300492	0.14429170731428975	0.46845805429317516	false
Hs.445586_at	25	0.1907188782261022	0.36113969896649378	0.66494880192134043	false
Hs.445603_at	25	-0.55668248634353168	0.0038498840785424278	0.22147313078766853	false
Hs.445665_at	25	0.1733104613494803	0.40739596656713123	0.69783199562906695	false
Hs.445711_at	25	-0.082399839882677031	0.69537343719984712	0.86762864325780431	false
Hs.445733_at	25	-0.021276953960315662	0.91959065276318186	0.96891217714649192	false
Hs.445740_at	25	0.15667575188959715	0.45451434570444876	0.73125126361953829	false
Hs.445748_at	25	0.33385475032277123	0.10289020589271719	0.41943688603209806	false
Hs.445757_at	25	-0.53115014159115281	0.0062941176277445101	0.23140120364114355	false
Hs.445758_at	25	-0.5191576766317022	0.0078289547326039592	0.23798819682223216	false
Hs.445775_at	25	-0.0061896593339100109	0.9765742564048715	0.99148831078839983	false
Hs.445814_at	25	-0.39691190478697946	0.049470862051161961	0.3380621162018988	false
Hs.445817_at	25	-0.1779527058499128	0.39475059102967508	0.68808887099346994	false
Hs.445826_at	25	0.13230396826232649	0.52841099041927642	0.77646984224897997	false
Hs.445827_at	25	-0.0061896593339100109	0.9765742564048715	0.99148831078839983	false
Hs.445843_at	25	0.28781915902681554	0.16297120743209392	0.49150862725163735	false
Hs.445849_at	25	0.31876745569636555	0.12040556012181899	0.44048513676489792	false
Hs.445857_at	25	0.19342685418468786	0.35423227118595196	0.6597941653771553	false
Hs.445868_at	25	0.17021563168252529	0.41594980910312129	0.70419296039829382	false
Hs.445884_at	25	0.051451543213126963	0.80703831668447257	0.92067209978261011	false
Hs.445885_at	25	0.29749050173604985	0.14867244049976219	0.47349247904722802	false
Hs.445890_at	25	-0.12611430892841646	0.54804315474149246	0.78728265725135549	false
Hs.445892_at	25	0.29207454981887865	0.15656519198395952	0.48299928694867167	false
Hs.445893_at	25	0.1733104613494803	0.40739596656713123	0.69783199562906695	false
Hs.445898_at	25	-0.55900360859374787	0.0036745537312899523	0.22088028521888733	false
Hs.445899_at	25	0.18259495035034531	0.3823297389047362	0.67821471708697545	false
Hs.445931_at	25	0.18259495035034531	0.3823297389047362	0.67821471708697545	false
Hs.445932_at	25	-0.020116392835207535	0.92396384570048407	0.97081966349846238	false
Hs.445952_at	25	0.38453258611915941	0.057703389686136426	0.35181018971410905	false
Hs.445981_at	25	0.24333098256433733	0.24116212936213399	0.5694909516823764	false
Hs.445999_at	25	-0.12727487005352459	0.544336669226964	0.78578137101450651	false
Hs.446017_at	25	-0.13269082197069587	0.52719518075862537	0.77598956334977431	false
Hs.446021_at	25	-0.36751102295090687	0.070711128362542661	0.37312545067851566	false
Hs.446044_at	25	0.219346052645436	0.29212132443105981	0.61143868125546164	false
Hs.446050_at	25	0.28704545161007677	0.1641554546965352	0.49285913921673952	false
Hs.446065_at	25	-0.12882228488700209	0.53941285148994522	0.7823863473026752	false
Hs.446077_at	25	0.30484072219506803	0.13841999868849625	0.46071921645705227	false
Hs.446079_at	25	0.066151984131163244	0.75339152539559273	0.89671814414081785	false
Hs.446083_at	25	0.008510781584126265	0.96779344859552996	0.98827064073304793	false
Hs.446091_at	25	0.046422445004325082	0.82560062804833234	0.92870819191653797	false
Hs.446098_at	25	-0.40039358816230386	0.047329656846575703	0.33329972659021412	false
Hs.44609_at	25	-0.25687086235726542	0.21515020597452497	0.54540033905941132	false
Hs.446118_at	25	0.55706934005190101	0.0038201800394894216	0.22147313078766853	false
Hs.446125_at	25	0.18143438922523719	0.38541378394895459	0.68079821752095382	false
Hs.446146_at	25	-0.45377939991727767	0.022701291006225685	0.28169123804910684	false
Hs.446149_at	25	-0.40542268637110573	0.044365884636311331	0.32990143179378617	false
Hs.446164_at	25	-0.60194437022274849	0.0014550609502099483	0.19282265163729534	false
Hs.446169_at	25	0.26963703473345485	0.19241691964425575	0.52438638464744436	false
Hs.446170_at	25	-0.036751102295090689	0.86154607502514158	0.94437980717841052	false
Hs.446172_at	25	0.1404278961380834	0.50316233414911504	0.7618393802950062	false
Hs.446235_at	25	0.021663807668685038	0.91813341976911378	0.96793555286202981	false
Hs.446240_at	25	-0.10328994013462331	0.62319514864951708	0.83102344576490128	false
Hs.446249_at	25	0.37563495082666376	0.064248860627039772	0.3624401165521432	false
Hs.446251_at	25	-0.058028056255406357	0.78291814289673323	0.91038153335675398	false
Hs.446255_at	25	0.26422108281628359	0.20185095138997505	0.53372337034854855	false
Hs.446268_at	25	0.13771992017949775	0.51151191214252811	0.76713413461459157	false
Hs.446270_at	25	-0.010831903834342519	0.95901628295166841	0.98557380798631478	false
Hs.446275_at	25	0.022050661377054415	0.916676443338859	0.96726299221707424	false
Hs.446292+_at	25	-0.00077370741673875136	0.99707139552739232	0.99851368755005276	false
Hs.446292-_at	25	0.35242372832450125	0.084017179588359719	0.39457612037321593	false
Hs.446297_at	25	0.17447102247458843	0.40421369728852202	0.69558570330519043	false
Hs.446311_at	25	-0.040232785670415071	0.84857104762902802	0.93881969048592029	false
Hs.446315_at	25	-0.42553907920631323	0.033941173119952567	0.31152943201948463	false
Hs.446336_at	25	0.28897972015192364	0.16120612584136604	0.48956820277070123	false
Hs.446350_at	25	0.16479967976535406	0.43115438602933426	0.71480483966234054	false
Hs.446352_at	25	0.24294412885596792	0.24193438510585749	0.56979113454569974	false
Hs.446354_at	25	-0.17369731505784969	0.40633366514638641	0.69678518919917998	false
Hs.446357_at	25	-0.089363206633325795	0.67098803227719572	0.85636175221087407	false
Hs.446374_at	25	0.008510781584126265	0.96779344859552996	0.98827064073304793	false
Hs.446376_at	25	0.17447102247458843	0.40421369728852202	0.69558570330519043	false
Hs.446392_at	25	-0.42476537178957452	0.034302176002140923	0.31228311992677649	false
Hs.44640_at	25	0.015861002043144404	0.94001630678730475	0.97786048659941538	false
Hs.446414_at	25	-0.42824705516489892	0.032701448743138142	0.30936275748595532	false
Hs.446427_at	25	-0.27543984035899549	0.18264949144783454	0.51366491662672276	false
Hs.446429_at	25	0.12650116263678585	0.54680636763716528	0.78719571511912856	false
Hs.446438_at	25	0.29903791656952738	0.1464703865341816	0.47073570520998304	false
Hs.446445_at	25	0.10754533092668643	0.60887130996313199	0.82279795989296634	false
Hs.446459_at	25	-0.081239278757568895	0.69946719869832341	0.86960201549732108	false
Hs.446474_at	25	0.28124264598453613	0.17323043573916641	0.5035395190871933	false
Hs.44647_at	25	0.51412857842290027	0.0085596582756793937	0.23798819682223216	false
Hs.446484_at	25	0.014313587209666899	0.94585953172403259	0.98063207963702481	false
Hs.446522_at	25	0	1	1	false
Hs.446529_at	25	0.33888384853157316	0.097494522128114436	0.41121796654751125	false
Hs.446574_at	25	-0.12650116263678585	0.54680636763716528	0.78719571511912856	false
Hs.446620_at	25	-0.21857234522869726	0.29386964865503723	0.61292550758852926	false
Hs.446623_at	25	0.32070172423821242	0.11804597385932693	0.43816029158323283	false
Hs.446641_at	25	0.4452686183331514	0.025712948826693342	0.29018099997433666	false
Hs.446664_at	25	0.46422445004325086	0.019402530198566127	0.27529653625202272	false
Hs.446678_at	25	0.09245803630028078	0.66025125487650116	0.85093493671559339	false
Hs.446680_at	25	0.12147206442798396	0.5629842949338999	0.79632490414174362	false
Hs.446689_at	25	0.54198204542549533	0.0051330223168399311	0.23140120364114355	false
Hs.446702_at	25	-0.012766172376189398	0.95170547570238384	0.982334627303314	false
Hs.446850_at	25	-0.32495711503027558	0.11297427039583281	0.43121376934166067	false
Hs.44685_at	25	-0.12263262555309208	0.55923188048717831	0.79426276630879167	false
Hs.446907_at	25	-0.13733306647112836	0.51271019149810959	0.76761241720414219	false
Hs.44690_at	25	-0.19497426901816534	0.35032038855841152	0.65750981032880518	false
Hs.446924_at	25	0.067699398964640736	0.74780399318312185	0.89377668598270854	false
Hs.446925_at	25	0.10986645317690269	0.60111645122345936	0.81882183263541575	false
Hs.44693_at	25	-0.11760352734429021	0.57557346123734754	0.80393685691263572	false
Hs.446946_at	25	0.11102701430201081	0.59725470051203033	0.81610852937997913	false
Hs.446962_at	25	0.35938709507514999	0.077659170464032728	0.385263940055939	false
Hs.447011_at	25	0.15048609255568712	0.47274891007539444	0.74337248336338446	false
Hs.447084_at	25	0.44333434979130454	0.026440439849259478	0.29087381416634661	false
Hs.44714_at	25	-0.44488176462478207	0.025857140456945173	0.29018099997433666	false
Hs.44720_at	25	-0.12959599230374086	0.53695877516110446	0.7809708293907196	false
Hs.447458_at	25	-0.30097218511137425	0.14375067748296089	0.46768471103960552	false
Hs.447504_at	25	0.13230396826232649	0.52841099041927642	0.77646984224897997	false
Hs.447530_at	25	0.16479967976535406	0.43115438602933426	0.71480483966234054	false
Hs.447531_at	25	0.086655230674740152	0.68043449098760989	0.86021555793452831	false
Hs.447544_at	25	0.25803142348237357	0.21301213214552822	0.54348005808689415	false
Hs.447602_at	25	0.38801426949448381	0.055287723373963302	0.34862174063412732	false
Hs.447626_at	25	0.25571030123215732	0.2173026586905876	0.54650951754114085	false
Hs.447659_at	25	-0.2719581569836711	0.1884678844851459	0.51969093761959539	false
Hs.44766_at	25	-0.14893867772220964	0.4773654783577484	0.74642264088695587	false
Hs.447793_at	25	0.23327278614673355	0.26176888898529183	0.58747305881485623	false
Hs.44780_at	25	-0.15087294626405651	0.47159836299612845	0.74255198289336288	false
Hs.447840_at	25	0.10251623271788456	0.62581403680334524	0.83191871925450334	false
Hs.447868_at	25	0.40194100299578134	0.046401658350136855	0.33199887824796281	false
Hs.447877_at	25	-0.35397114315797878	0.082571444093606783	0.39246848557465513	false
Hs.447899_at	25	0.31954116311310432	0.11945762851218772	0.43949987312427941	false
Hs.447901_at	25	0.43675783674902513	0.029038829181531552	0.300521945091551	false
Hs.447948_at	25	0.21973290635380538	0.29124961234430197	0.6109516734966618	false
Hs.447968_at	25	0.43791839787413328	0.028565979936345295	0.29777735160021002	false
Hs.448003_at	25	-0.32418340761353681	0.1138842702470345	0.43214033145902697	false
Hs.448041_at	25	-0.37834292678524944	0.062199058940276906	0.36091633131327727	false
Hs.448059_at	25	0.20155078206044472	0.3339819541087144	0.64319958682404399	false
Hs.44817_at	25	0.29400881836072551	0.15371306171992008	0.47957997515941497	false
Hs.448218_at	25	0.24100986031412105	0.24581999557251855	0.57314226583549577	false
Hs.448342_at	25	0.45455310733401638	0.022442324005671713	0.28169123804910684	false
Hs.448468_at	25	0.37795607307688001	0.062488757367234311	0.36110162575949561	false
Hs.448497_at	25	0.49401218558769272	0.01207516352860763	0.2533260795860558	false
Hs.448520_at	25	0.12069835701124522	0.56549218283758496	0.79784866864583226	false
Hs.44856_at	25	0.17369731505784969	0.40633366514638641	0.69678518919917998	false
Hs.448572_at	25	0.08472096213289329	0.68721082236352127	0.86383243680142852	false
Hs.448588_at	25	-0.11876408846939834	0.57178370891739483	0.80148722501812031	false
Hs.448589_at	25	0.097100280800713298	0.64426829426221444	0.84228524737269517	false
Hs.448664_at	25	-0.083173547299415757	0.69264885053152847	0.86605910021308441	false
Hs.448685_at	25	0.05841490996377572	0.78150512457581611	0.90979232205199245	false
Hs.448823_at	25	0.098260841925821421	0.64029607255470489	0.84098025962847112	false
Hs.448825_at	25	0.45377939991727767	0.022701291006225685	0.28169123804910684	false
Hs.448872_at	25	0.16441282605698468	0.43225179916701839	0.71538367586153062	false
Hs.448941_at	25	0.32921250582233869	0.10806458392133265	0.42599894981123027	false
Hs.448972_at	25	-0.01160561125108127	0.95609154182142508	0.98448301800947535	false
Hs.448979_at	25	-0.18723719485077783	0.37013551221244312	0.67008211710452847	false
Hs.448988_at	25	0.31025667411223934	0.13119784980170385	0.4544615649532105	false
Hs.449009_at	25	0.44758974058336765	0.024861357468415401	0.28735836148150606	false
Hs.449076_at	25	-0.11682981992755144	0.57810609580857786	0.80562477167688051	false
Hs.449098_at	25	0.1083190383434252	0.6062817410609217	0.82128861178598778	false
Hs.449207_at	25	-0.22398829714586854	0.28176860686437838	0.60284189258483856	false
Hs.449278_at	25	0.15319406851427278	0.46472543716627668	0.73803928191641655	false
Hs.449296_at	25	-0.12069835701124522	0.56549218283758496	0.79784866864583226	false
Hs.449418_at	25	0.30251959994485172	0.14160106814629086	0.46529044929183011	false
Hs.449575+_at	25	0.38608000095263689	0.056619856733573233	0.35041826869295617	false
Hs.449575-_at	25	0.14081474984645273	0.50197504847389374	0.76136232138780424	false
Hs.449625_at	25	0.24410468998107604	0.23962248028255034	0.5679929795316131	false
Hs.449627_at	25	0.065378276714424491	0.75618983659430183	0.89776023589993481	false
Hs.449630_at	25	-0.11721667363592084	0.57683916719207051	0.80475296780732397	false
Hs.449636_at	25	0.045261883879216952	0.82989756778095325	0.93041397522549696	false
Hs.449637_at	25	-0.23791503064716607	0.2521214326983538	0.57803380201951005	false
Hs.449718_at	25	0.2820163534012749	0.17200065657392857	0.50170814790567542	false
Hs.449738_at	25	-0.011218757542711896	0.95755384573766844	0.9849279451239904	false
